victim_qasm,victim_tag,subexperiment,configuration_id,trial_id,execution_mode,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,bb_request_count,bb_failure_fraction,bb_redirect_fraction,bb_prefetched_epr_use_fraction,bb_turnaround_mean_ns,bb_turnaround_std_ns,bb_turnaround_median_ns,bb_turnaround_max_ns,bb_queue_mean_ns,bb_queue_std_ns,bb_queue_max_ns,bb_wait_mean_ns,bb_wait_std_ns,bb_wait_max_ns,bb_conflict_mean,bb_conflict_sum,bb_source_reuse_mean_ns,bb_target_reuse_mean_ns,bb_turnaround_p90_ns,bb_queue_p90_ns,bb_probe_turnaround_000,bb_probe_turnaround_001,bb_probe_turnaround_002,bb_probe_turnaround_003,bb_probe_turnaround_004,bb_probe_turnaround_005,bb_probe_turnaround_006,bb_probe_turnaround_007,bb_probe_turnaround_008,bb_probe_turnaround_009,bb_probe_turnaround_010,bb_probe_turnaround_011,bb_probe_turnaround_012,bb_probe_turnaround_013,bb_probe_turnaround_014,bb_probe_turnaround_015,bb_probe_turnaround_016,bb_probe_turnaround_017,bb_probe_turnaround_018,bb_probe_turnaround_019,bb_probe_turnaround_020,bb_probe_turnaround_021,bb_probe_turnaround_022,bb_probe_turnaround_023,bb_probe_turnaround_024,bb_probe_turnaround_025,bb_probe_turnaround_026,bb_probe_turnaround_027,bb_probe_turnaround_028,bb_probe_turnaround_029,bb_probe_turnaround_030,bb_probe_turnaround_031,bb_probe_turnaround_032,bb_probe_turnaround_033,bb_probe_turnaround_034,bb_probe_turnaround_035,bb_probe_turnaround_036,bb_probe_turnaround_037,bb_probe_turnaround_038,bb_probe_turnaround_039,bb_probe_turnaround_040,bb_probe_turnaround_041,bb_probe_turnaround_042,bb_probe_turnaround_043,bb_probe_turnaround_044,bb_probe_turnaround_045,bb_probe_turnaround_046,bb_probe_turnaround_047,bb_probe_queue_000,bb_probe_queue_001,bb_probe_queue_002,bb_probe_queue_003,bb_probe_queue_004,bb_probe_queue_005,bb_probe_queue_006,bb_probe_queue_007,bb_probe_queue_008,bb_probe_queue_009,bb_probe_queue_010,bb_probe_queue_011,bb_probe_queue_012,bb_probe_queue_013,bb_probe_queue_014,bb_probe_queue_015,bb_probe_queue_016,bb_probe_queue_017,bb_probe_queue_018,bb_probe_queue_019,bb_probe_queue_020,bb_probe_queue_021,bb_probe_queue_022,bb_probe_queue_023,bb_probe_queue_024,bb_probe_queue_025,bb_probe_queue_026,bb_probe_queue_027,bb_probe_queue_028,bb_probe_queue_029,bb_probe_queue_030,bb_probe_queue_031,bb_probe_queue_032,bb_probe_queue_033,bb_probe_queue_034,bb_probe_queue_035,bb_probe_queue_036,bb_probe_queue_037,bb_probe_queue_038,bb_probe_queue_039,bb_probe_queue_040,bb_probe_queue_041,bb_probe_queue_042,bb_probe_queue_043,bb_probe_queue_044,bb_probe_queue_045,bb_probe_queue_046,bb_probe_queue_047,bb_probe_failed_000,bb_probe_failed_001,bb_probe_failed_002,bb_probe_failed_003,bb_probe_failed_004,bb_probe_failed_005,bb_probe_failed_006,bb_probe_failed_007,bb_probe_failed_008,bb_probe_failed_009,bb_probe_failed_010,bb_probe_failed_011,bb_probe_failed_012,bb_probe_failed_013,bb_probe_failed_014,bb_probe_failed_015,bb_probe_failed_016,bb_probe_failed_017,bb_probe_failed_018,bb_probe_failed_019,bb_probe_failed_020,bb_probe_failed_021,bb_probe_failed_022,bb_probe_failed_023,bb_probe_failed_024,bb_probe_failed_025,bb_probe_failed_026,bb_probe_failed_027,bb_probe_failed_028,bb_probe_failed_029,bb_probe_failed_030,bb_probe_failed_031,bb_probe_failed_032,bb_probe_failed_033,bb_probe_failed_034,bb_probe_failed_035,bb_probe_failed_036,bb_probe_failed_037,bb_probe_failed_038,bb_probe_failed_039,bb_probe_failed_040,bb_probe_failed_041,bb_probe_failed_042,bb_probe_failed_043,bb_probe_failed_044,bb_probe_failed_045,bb_probe_failed_046,bb_probe_failed_047,true_victim_present,classification_group
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__round_robin__cq2__ten4__res500__reset50__noepr__local__per_operation,2,attacker_only,round_robin,2,4,500,50,False,local,per_operation,48,0.0,0.0,0.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,378.0416666666667,703.3333333333334,110.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__round_robin__cq2__ten4__res500__reset50__noepr__local__per_operation
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__round_robin__cq2__ten4__res500__reset50__noepr__local__per_operation,2,combined,round_robin,2,4,500,50,False,local,per_operation,48,0.0,0.0,0.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,293.5,703.3333333333334,110.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__round_robin__cq2__ten4__res500__reset50__noepr__local__per_operation
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,0,attacker_only,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,0.9791666666666666,61.041666666666664,7.216878364870322,60.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,750.2083333333334,750.2083333333334,60.0,0.0,60.0,110.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,0,combined,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325.0,325.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,1,attacker_only,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,0.020833333333333332,108.95833333333333,7.216878364870321,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1122.9166666666667,1122.9166666666667,110.0,0.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,1,combined,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325.0,325.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,2,attacker_only,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,0.020833333333333332,108.95833333333333,7.216878364870321,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1122.9166666666667,1122.9166666666667,110.0,0.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job,2,combined,shared_global_pool,2,4,500,50,True,global,per_job,48,0.0,1.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,325.0,325.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_job
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,0,attacker_only,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.2708333333333333,96.45833333333333,22.454643014481483,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1163.8958333333333,1163.8958333333333,110.0,0.0,60.0,110.0,110.0,60.0,60.0,60.0,60.0,60.0,60.0,110.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,0,combined,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.3541666666666667,92.29166666666667,24.166055262503118,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1001.8333333333334,1001.8333333333334,110.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,1,attacker_only,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.3333333333333333,93.33333333333333,23.819653367016542,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1130.7916666666667,1130.7916666666667,110.0,0.0,60.0,110.0,110.0,110.0,110.0,110.0,60.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,60.0,60.0,110.0,60.0,60.0,110.0,60.0,110.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,1,combined,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.5208333333333334,83.95833333333333,25.24261706543235,60.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,921.8958333333334,921.8958333333334,110.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,60.0,60.0,110.0,60.0,60.0,110.0,60.0,110.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,2,attacker_only,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.3125,94.375,23.420871760943342,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1132.4166666666667,1132.4166666666667,110.0,0.0,60.0,110.0,60.0,60.0,110.0,110.0,110.0,60.0,60.0,110.0,110.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,110.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
qft_n18.qasm,qft_n18,epr_coordination_granularity,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer,2,combined,shared_global_pool,2,4,500,50,True,global,per_layer,48,0.0,1.0,0.4791666666666667,86.04166666666667,25.24261706543235,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,949.4375,949.4375,110.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,60.0,60.0,110.0,60.0,60.0,60.0,60.0,60.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,epr_coordination_granularity__shared_global_pool__cq2__ten4__res500__reset50__epr__global__per_layer
