trace_id,base_schedule_id,repeat_id,schedule_profile,link_success_probability,condition_id,task_name,evaluator_label,runtime_mode,post_pipeline,distillation_depth,retry_limit,uses_prefetch,victim_route_offset,victim_remote_operation_count,victim_success_fraction,actual_generation_attempt_count,actual_retry_count,victim_mean_request_slowdown,victim_makespan_slowdown
1b257c2aaaa05989268f,base_0002,0,synchronization_bursty,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,42,1.0,44,2,1.1413609554091235,1.0004696521100749
8a5d762c1bdf06f998c5,base_0002,0,synchronization_bursty,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,64,4,1.3046888732329696,1.0035312464426251
d45aa48ab717ab6b7950,base_0002,0,synchronization_bursty,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,42,1.0,64,4,1.2351723789471845,1.0035259103604461
d197fa5042d1593aa565,base_0002,0,synchronization_bursty,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,42,1.0,63,3,1.2080139817494628,1.003518820619829
8d7cbea7b68e4bb17670,base_0002,0,synchronization_bursty,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,42,1.0,44,2,1.1244838275717204,1.0004696521100749
8babf2dc21d26bcd2dda,base_0002,0,synchronization_bursty,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,42,1.0,86,2,1.1125836689789939,1.0018282580809037
2de6c6b828ea18bcbb9d,base_0002,0,synchronization_bursty,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,42,1.0,173,5,1.0523176377338335,1.001763442003189
9547ddd688479e63d76f,base_0002,0,synchronization_bursty,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,42,0.9761904761904762,42,1,1.139113510656327,1.0004696521100749
1a7ea4b9d4e56cd2f9c9,base_0002,0,synchronization_bursty,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,42,1.0,46,4,1.1529671877840049,1.0
f9fd67d6f85508c67aa3,base_0002,0,synchronization_bursty,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,42,1.0,43,1,1.153388777120683,1.0004696521100749
86c5c2c346722667c3ef,base_0002,0,synchronization_bursty,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,42,1.0,43,1,1.1369646978899421,1.0018527739047212
90f90872829a3090cb97,base_0002,0,synchronization_bursty,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,42,1.0,179,11,1.0436712282119578,1.001763442003189
8ff35622cb0b539f63c7,base_0002,0,synchronization_bursty,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3046888732329696,1.0035312464426251
eb1b67d7c6f6692ec27a,base_0002,0,synchronization_bursty,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3046888732329696,1.0035312464426251
fd96363a05b6817d352c,base_0002,0,synchronization_bursty,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3046888732329696,1.0035312464426251
3c7a77fe38b091ed4750,base_0002,0,synchronization_bursty,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3046888732329696,1.0035312464426251
4869c8c773cec0c6cd16,base_0002,0,synchronization_bursty,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3046888732329696,1.0035312464426251
927b8076d9caa581e411,base_0002,0,synchronization_bursty,0.95,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,42,1.0,89,5,1.11888524965352,1.0018282580809037
28da70b0aa46d21e920b,base_0002,0,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,42,1.0,89,5,1.11888524965352,1.0018282580809037
150fa3a8a86a7e44e25b,base_0002,1,synchronization_bursty,0.65,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,42,1.0,0,0,1.2793037340690048,1.0027519254458228
18946c80ee32fada3601,base_0002,1,synchronization_bursty,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,42,1.0,58,16,1.1930349362983768,1.0
db66f09d77a86a1a67c9,base_0002,1,synchronization_bursty,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,88,28,1.3081059117567484,1.0035297536512457
646786778adaf5796a31,base_0002,1,synchronization_bursty,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,42,1.0,103,44,1.2378559389562458,1.0035244220762347
3a3480f33398960e99f3,base_0002,1,synchronization_bursty,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,42,1.0,95,36,1.208554516375788,1.003517338313491
6cfade1dc5e5ddb81b15,base_0002,1,synchronization_bursty,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,42,1.0,65,23,1.1194488554362967,1.0
9a791bd117ab57595094,base_0002,1,synchronization_bursty,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,42,0.9761904761904762,134,51,1.089552748503643,1.0
f3293924fbdf0c93abab,base_0002,1,synchronization_bursty,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,42,1.0,268,100,1.1412135591485697,1.0069993679851155
bc13e6ef3ec375dbff2b,base_0002,1,synchronization_bursty,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,42,0.7619047619047619,42,10,1.081565321819856,1.0004770251344448
faa5141390b0995a3c87,base_0002,1,synchronization_bursty,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,42,0.8809523809523809,55,18,1.1273021059479365,1.0
1a99cd66f80aad51823f,base_0002,1,synchronization_bursty,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,42,1.0,65,23,1.1162900425997297,1.0021286254240263
84d142f27466042b2f56,base_0002,1,synchronization_bursty,0.65,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,42,0.9761904761904762,62,21,1.1299355353828837,1.0014552903733829
3114ffd5afef5bb9bcc2,base_0002,1,synchronization_bursty,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,42,0.9285714285714286,257,94,1.0995218103181321,1.0155653100647966
b80fcfe48f15c3e60f57,base_0002,1,synchronization_bursty,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,42,1.0,96,36,1.3081059117567484,1.0035297536512457
9084b706d6cbf602165d,base_0002,1,synchronization_bursty,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,42,1.0,96,36,1.3081059117567484,1.0035297536512457
f0b33f337bd960fb064b,base_0002,1,synchronization_bursty,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,96,36,1.3081059117567484,1.0035297536512457
e2e6fd29926186196133,base_0002,1,synchronization_bursty,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,42,1.0,96,36,1.3081059117567484,1.0035297536512457
ba34d1a75345d16039f0,base_0002,1,synchronization_bursty,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,42,1.0,96,36,1.3081059117567484,1.0035297536512457
e1e1e0128654e25f4ae3,base_0002,1,synchronization_bursty,0.65,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,42,0.9761904761904762,134,52,1.0657568648211901,1.0020254710280199
b7bba35eeb2955c9fa7c,base_0002,1,synchronization_bursty,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,42,0.9761904761904762,134,52,1.0657568648211901,1.0020254710280199
75b375833c6ba0f3d301,base_0002,1,synchronization_bursty,0.8,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,42,1.0,0,0,1.2793037340690048,1.0027519254458228
2d6977e61976e9807c2b,base_0002,1,synchronization_bursty,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,42,1.0,52,10,1.1256476127531958,1.0004770251344448
7d4f1cf516c906caa9d4,base_0002,1,synchronization_bursty,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,73,13,1.3081059117567484,1.0035297536512457
6306c3ba76cc152e0285,base_0002,1,synchronization_bursty,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,42,1.0,73,13,1.2378559389562458,1.0035244220762347
2d92780406ad46d5ee2b,base_0002,1,synchronization_bursty,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,42,1.0,78,18,1.208554516375788,1.003517338313491
b336a6174ac188c3fe75,base_0002,1,synchronization_bursty,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,42,1.0,57,15,1.1253888546465605,1.0004770251344448
894f98bbeb3ae63ed525,base_0002,1,synchronization_bursty,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,42,1.0,97,13,1.1013665898323233,1.002150530120026
d3e4bf45bfb21e706b87,base_0002,1,synchronization_bursty,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,42,1.0,207,39,1.0623797612048593,1.0020742957812094
e480e653fd2ca472ce1a,base_0002,1,synchronization_bursty,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,42,0.7142857142857143,42,12,1.0964353768911637,1.0004770251344448
f2cee02390ec7d7b5e7b,base_0002,1,synchronization_bursty,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,42,0.9523809523809523,47,7,1.1496099374502902,1.0004770251344448
0b11a1771ae7f71bc859,base_0002,1,synchronization_bursty,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,42,1.0,50,8,1.0896800427651685,1.0004770251344448
87851cf07d8de09f1fec,base_0002,1,synchronization_bursty,0.8,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,42,0.9761904761904762,51,10,1.1391802544797751,1.0004770251344448
ab2b59e2819a52bce2fb,base_0002,1,synchronization_bursty,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,42,1.0,195,27,1.0528097367713172,1.0
adcf2c8b836dd6c598d9,base_0002,1,synchronization_bursty,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,42,1.0,71,11,1.3081059117567484,1.0035297536512457
43e024600788ff47794e,base_0002,1,synchronization_bursty,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,42,1.0,71,11,1.3081059117567484,1.0035297536512457
ec5638eaa0d8bcc82bff,base_0002,1,synchronization_bursty,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,71,11,1.3081059117567484,1.0035297536512457
586f0a1dfeb464b7785e,base_0002,1,synchronization_bursty,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,42,1.0,71,11,1.3081059117567484,1.0035297536512457
65c3d2f122e86a0030df,base_0002,1,synchronization_bursty,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,42,1.0,71,11,1.3081059117567484,1.0035297536512457
15dd8c7683e0f665a9a2,base_0002,1,synchronization_bursty,0.8,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,42,1.0,105,21,1.0904625120495628,1.0
392fb4f79bb65731b988,base_0002,1,synchronization_bursty,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,42,1.0,105,21,1.0904625120495628,1.0
c3dc52ca037a4b55257e,base_0002,1,synchronization_bursty,0.95,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,42,1.0,0,0,1.2793037340690048,1.0027519254458228
a669c34289135afe3141,base_0002,1,synchronization_bursty,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,42,1.0,45,3,1.1322675374893532,1.0004770251344448
86a34777ef650c9cecd1,base_0002,1,synchronization_bursty,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,62,2,1.3081059117567484,1.0035297536512457
ad4025257203ac79c9c3,base_0002,1,synchronization_bursty,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,42,1.0,63,3,1.2378559389562458,1.0035244220762347
23adb46b21adecdd7fee,base_0002,1,synchronization_bursty,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,42,1.0,65,5,1.208554516375788,1.003517338313491
24b94b0201b36a9b43f7,base_0002,1,synchronization_bursty,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,42,1.0,44,2,1.1267156174305988,1.0004770251344448
166bb2a8b885fa0f9069,base_0002,1,synchronization_bursty,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,42,1.0,92,8,1.1080090426088147,1.0
0de324355ad586a6025a,base_0002,1,synchronization_bursty,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,42,1.0,173,5,1.0559084545053112,1.0020742957812094
052679f2941955567d3e,base_0002,1,synchronization_bursty,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,42,0.9761904761904762,42,1,1.1417142668073677,1.0004770251344448
6c362e6b1dc331604d03,base_0002,1,synchronization_bursty,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,42,1.0,44,2,1.1339260296044134,1.0004770251344448
3a15ccf8a58d120bf360,base_0002,1,synchronization_bursty,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,42,1.0,44,2,1.1383841701267443,1.0004770251344448
bdbcbc236f7d7d2b79f6,base_0002,1,synchronization_bursty,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,42,1.0,43,1,1.1285921270256736,1.0004770251344448
b8b9aa548424da3aa474,base_0002,1,synchronization_bursty,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,42,1.0,174,6,1.0378050007433521,1.0020742957812094
0526941af7f547a28956,base_0002,1,synchronization_bursty,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,42,1.0,63,3,1.3081059117567484,1.0035297536512457
1b2b34b7a11c3c4570f3,base_0002,1,synchronization_bursty,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,42,1.0,63,3,1.3081059117567484,1.0035297536512457
3da2c9acadfc5589da45,base_0002,1,synchronization_bursty,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,42,1.0,63,3,1.3081059117567484,1.0035297536512457
c55e77fbdaa9896e851e,base_0002,1,synchronization_bursty,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,42,1.0,63,3,1.3081059117567484,1.0035297536512457
5dff4e264be6cf73fa34,base_0002,1,synchronization_bursty,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,42,1.0,63,3,1.3081059117567484,1.0035297536512457
163b1a281982bb4b481e,base_0002,1,synchronization_bursty,0.95,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,42,1.0,86,2,1.1082368789935768,1.002150530120026
25842d169b63411163be,base_0002,1,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,42,1.0,86,2,1.1082368789935768,1.002150530120026
a69db25fbc5d3586e972,base_0003,0,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,22,1.0,0,0,1.204628560570229,1.0
4c2c3483981d1f57991b,base_0003,0,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,22,0.9090909090909091,34,14,1.1390293752193619,1.0112676201555453
d085fc3dd190b8f8c46e,base_0003,0,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,22,1.0,78,34,1.1779306026590393,1.0
f5e05e480eb23ccd7428,base_0003,0,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,22,1.0,80,32,1.1072287082317263,1.0212513555557379
4de39cfbff89eacaaa7d,base_0003,0,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,22,1.0,84,40,1.1957898818043298,1.0194623168050898
89e11383734d3f1289e5,base_0003,0,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,22,1.0,29,7,1.1015896936281435,1.0112676201555453
8cb7f0a256cd05eb3b3c,base_0003,0,sparse_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,22,1.0,77,33,1.0590584071299611,1.001970567188329
0a59492a05262130db97,base_0003,0,sparse_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,22,1.0,135,47,1.0415147427339102,1.001900352700615
359cc8e3ef92a5d2acb5,base_0003,0,sparse_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,22,0.5454545454545454,22,10,1.0845938750775321,1.0112676201555453
8ffc8dadaf6971daffd1,base_0003,0,sparse_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,22,0.9545454545454546,27,6,1.1356460048955488,1.0112676201555453
7da7e8b10a6febea635e,base_0003,0,sparse_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,22,1.0,29,7,1.1382981498967835,1.0112676201555453
a6cfa7060ffa054097ed,base_0003,0,sparse_periodic,0.65,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,22,1.0,29,7,1.1244336106235975,1.0112676201555453
d1ee26076326dd620556,base_0003,0,sparse_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,22,0.9545454545454546,136,50,1.039517761615108,1.0018199418455387
b8b3cd5abe174947aa29,base_0003,0,sparse_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,22,1.0,82,34,1.4227481439740588,1.02128328251603
2020e910632320e9fce6,base_0003,0,sparse_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,22,1.0,82,34,1.4227481439740588,1.02128328251603
1d5070cfd3b483d34546,base_0003,0,sparse_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,22,1.0,82,34,1.4227481439740588,1.02128328251603
2b1d528b28b8e4c7d0fa,base_0003,0,sparse_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,22,1.0,82,34,1.4227481439740588,1.02128328251603
5006ebd86e39a1d08b5b,base_0003,0,sparse_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,22,1.0,82,34,1.4227481439740588,1.02128328251603
71d203cd9c8b95178e7d,base_0003,0,sparse_periodic,0.65,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,22,1.0,64,20,1.0484458544800372,1.0019475406303444
b061b66910ac25db49c7,base_0003,0,sparse_periodic,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,22,1.0,64,20,1.0484458544800372,1.0019475406303444
3763f6050835eec458e3,base_0003,0,sparse_periodic,0.8,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,22,1.0,0,0,1.204628560570229,1.0
5c077c358b847cb52b5a,base_0003,0,sparse_periodic,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,22,1.0,27,5,1.0951725894221334,1.0019793431528397
21fcf3ccaa1b57607b6e,base_0003,0,sparse_periodic,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,22,1.0,64,10,1.2890405727369592,1.02128328251603
9399952473f136a7de9e,base_0003,0,sparse_periodic,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,22,1.0,66,13,1.1511995981907948,1.0
c22c7a1bac25f456d6e1,base_0003,0,sparse_periodic,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,22,1.0,65,11,1.1953198890598613,1.0194623168050898
f74820c4a468da415a59,base_0003,0,sparse_periodic,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,22,1.0,28,6,1.153603621991097,1.0112676201555453
a145c26a89701aed5314,base_0003,0,sparse_periodic,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,22,1.0,52,8,1.0452835530385727,1.0019475406303444
17c16a72cf6e5af2b584,base_0003,0,sparse_periodic,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,22,1.0,112,24,1.0516611147162074,1.00189495108749
73b3fcbe4bd4a9327d73,base_0003,0,sparse_periodic,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,22,0.7727272727272727,22,5,1.1156243598739037,1.0
02591ffdb4240c36d053,base_0003,0,sparse_periodic,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,22,0.9545454545454546,26,5,1.14184813609768,1.0112676201555453
a6ebaf0514e6a6a75ea6,base_0003,0,sparse_periodic,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,22,1.0,24,2,1.1185103627599067,1.0112676201555453
740d25824fbbf7836b63,base_0003,0,sparse_periodic,0.8,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,22,1.0,24,2,1.1185103627599067,1.0019793431528397
8b08dfe3249e12f4e5ec,base_0003,0,sparse_periodic,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,22,1.0,112,24,1.0537172627086084,1.0018736482566806
5e2a41115a52a03ca226,base_0003,0,sparse_periodic,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,22,1.0,65,13,1.2030714200081176,1.02128328251603
6929c91ac6979e42f8e5,base_0003,0,sparse_periodic,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,2,22,1.0,65,13,1.2030714200081176,1.02128328251603
78add1e028e471fd6421,base_0003,0,sparse_periodic,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,2,22,1.0,65,13,1.2030714200081176,1.02128328251603
301ada730def917fb791,base_0003,0,sparse_periodic,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,2,22,1.0,65,13,1.2030714200081176,1.02128328251603
909da0ae5a94e6993de6,base_0003,0,sparse_periodic,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,2,22,1.0,65,13,1.2030714200081176,1.02128328251603
0a76b364c2a04fd0d827,base_0003,0,sparse_periodic,0.8,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,2,22,1.0,61,17,1.0479854193104707,1.0019475406303444
3321d156f999a9696a21,base_0003,0,sparse_periodic,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,2,22,1.0,61,17,1.0479854193104707,1.0019475406303444
8058038954ff56182dca,base_0003,0,sparse_periodic,0.95,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,2,22,1.0,0,0,1.204628560570229,1.0
b8d7e073b0c16c6a1dc4,base_0003,0,sparse_periodic,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,2,22,1.0,24,2,1.14184813609768,1.0112676201555453
754c8298ff784be6e47c,base_0003,0,sparse_periodic,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,2,22,1.0,60,1,1.1545239450076024,1.02128328251603
1d0c3223c7d058ad68d0,base_0003,0,sparse_periodic,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,2,22,1.0,60,2,1.2366292002302004,1.0212513555557379
1d4eaecd1a9324677c9e,base_0003,0,sparse_periodic,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,2,22,1.0,60,3,1.1205447421090513,1.0194623168050898
71894f4069eb4d29b4bc,base_0003,0,sparse_periodic,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,2,22,1.0,24,2,1.1580819023314464,1.0112676201555453
981b051c97654d077d72,base_0003,0,sparse_periodic,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,2,22,1.0,47,3,1.0574047651597847,1.0019250459985596
53e13c55fbcbfedfbfe8,base_0003,0,sparse_periodic,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,2,22,1.0,95,7,1.0498192552178587,1.0019167439031522
e60dbf3f80e265f3c51b,base_0003,0,sparse_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,2,22,0.9090909090909091,22,2,1.1453327425002044,1.0112676201555453
8ba56b830657d4b5f6b4,base_0003,0,sparse_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,2,22,1.0,22,0,1.14184813609768,1.0112676201555453
d8f2266488a6a7ca15d2,base_0003,0,sparse_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,2,22,1.0,22,0,1.14184813609768,1.0112676201555453
d9a2d18a94e326df1cd6,base_0003,0,sparse_periodic,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,2,22,1.0,23,1,1.14184813609768,1.0112676201555453
bfeaf881945123bffbe9,base_0003,0,sparse_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,2,22,1.0,93,5,1.0563563613667986,1.00189495108749
99762d8133607ee342d1,base_0003,0,sparse_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,2,22,1.0,60,1,1.2040577445414016,1.02128328251603
